tourney_id,surface,winner_id,loser_id
2020-M-DC-2020-WG2-PO-ESA-JAM-01,Hard,105656,209080
2020-8888,Hard,111575,105550
2020-M056,Hard,126094,105554
2020-0414,Clay,200005,106210
2020-9410,Hard,105357,126207
2020-0337,Hard,106421,105577
2020-M-DC-2020-WG1-PO-LBN-THA-01,Clay,133975,127143
2020-0451,Hard,126094,105062
2020-0424,Hard,106378,136440
2020-0407,Hard,105554,104259
2020-M009,Clay,104925,136440
2020-M004,Hard,104745,126952
2020-520,Clay,132283,126203
2020-M024,Hard,124187,106043
2020-9408,Clay,111513,106065
2020-M-DC-2020-WG1-PO-BOL-DOM-01,Clay,106198,106232
2020-0451,Hard,105732,111513
2020-0414,Clay,105138,136440
2020-9406,Hard,206173,105732
2020-9410,Hard,200325,105062
2020-0337,Hard,126094,206173
2020-M-DC-2020-WG1-PO-LTU-POR-01,Hard,106393,105827
2020-520,Clay,106043,105613
2020-M056,Hard,126094,144750
2020-0424,Hard,126952,105683
2020-0407,Hard,111575,104926
2020-8996,Clay,106228,105948
2020-M024,Hard,104545,105357
2020-9408,Clay,105643,104312
2020-M009,Clay,104925,106043
2020-0414,Clay,126094,126205
2020-0337,Hard,106233,106426
2020-9158,Clay,105413,126535
2020-0424,Hard,111442,103333
2020-0407,Hard,105138,105916
2020-M004,Hard,126203,106378
2020-520,Clay,200384,104527
2020-M024,Hard,126774,104731
2020-9404,Hard,105430,105732
2020-0506,Clay,134770,106228
2020-0337,Hard,104925,105936
2020-M024,Hard,104925,105815
2020-0414,Clay,122330,200000
2020-9410,Hard,105357,126205
2020-0352,Hard,126205,104468
2020-8888,Hard,104745,200282
2020-0424,Hard,104312,106000
2020-0407,Hard,105807,105173
2020-M004,Hard,104545,126205
2020-8996,Clay,106148,144719
2020-M024,Hard,104918,100644
2020-520,Clay,106233,134770
2020-M-DC-2020-WG1-PO-BIH-RSA-01,Hard,106000,144750
2020-M-DC-2020-WG2-PO-PAR-SRI-01,Clay,209225,202462
2020-9410,Hard,126207,106078
2020-9406,Hard,100644,105173
2020-8888,Hard,105138,105583
2020-0451,Hard,105379,144707
2020-M056,Hard,105077,144719
2020-M009,Clay,136440,207518
2020-0414,Clay,106426,105870
2020-0337,Hard,106432,126203
2020-9404,Hard,128034,117360
2020-0424,Hard,105449,105815
2020-0407,Hard,206173,105430
2020-M004,Hard,105777,104527
2020-8996,Clay,122669,106110
2020-M024,Hard,105683,105554
2020-520,Clay,100644,106065
2020-0301,Hard,105357,111575
2020-0414,Clay,105583,111575
2020-9410,Hard,105173,111456
2020-0337,Hard,128034,105226
2020-0506,Clay,106329,144719
2020-520,Clay,206173,105948
2020-M024,Hard,105916,105777
2020-9404,Hard,105967,127157
2020-0451,Hard,104871,106296
2020-0424,Hard,106415,105967
2020-0407,Hard,105676,104898
2020-9406,Hard,206173,104468
2020-M004,Hard,126952,105583
2020-9404,Hard,104269,104918
2020-8888,Hard,105138,106223
2020-0319,Clay,105643,105932
2020-9406,Hard,105173,200175
2020-9410,Hard,200325,111442
2020-0337,Hard,132283,105583
2020-0414,Clay,126774,104655
2020-7434,Hard,105173,105373
2020-520,Clay,200624,124079
2020-M024,Hard,105936,106233
2020-9404,Hard,105138,104468
2020-0451,Hard,105916,117356
2020-0301,Hard,104312,105173
2020-9158,Clay,111513,106228
2020-0424,Hard,105359,104731
2020-M004,Hard,104745,200175
2020-0319,Clay,103852,105550
2020-M-DC-2020-WG1-PO-BOL-DOM-01,Clay,106232,105156
2020-0414,Clay,200005,106421
2020-8996,Clay,105643,105373
2020-0319,Clay,200175,111442
2020-9404,Hard,144750,106378
2020-0337,Hard,105777,126774
2020-9410,Hard,105062,105332
2020-0337,Hard,126774,105526
2020-M-DC-2020-WG1-PO-UKR-TPE-01,Hard,126555,105011
2020-0319,Clay,111513,206173
2020-8888,Hard,104925,106421
2020-8888,Hard,105676,105777
2020-0424,Hard,111815,208108
2020-M004,Hard,104527,124079
2020-M024,Hard,105575,126205
2020-520,Clay,104745,105882
2020-9404,Hard,200221,200325
2020-0337,Hard,105554,200514
2020-9410,Hard,105173,105216
2020-520,Clay,105550,106099
2020-0414,Clay,106210,104468
2020-0451,Hard,200175,104542
2020-9158,Clay,111513,124079
2020-M009,Clay,105777,206173
2020-9404,Hard,106214,105526
2020-0337,Hard,105777,111575
2020-M-DC-2020-QLS-M-JPN-ECU-01,Hard,105877,104424
2020-520,Clay,104925,111575
2020-8888,Hard,106220,126612
2020-M004,Hard,104745,105777
2020-M004,Hard,105777,105173
2020-M024,Hard,105815,132283
2020-M-DC-2020-WG1-PO-MEX-FIN-01,Clay,126609,105688
2020-M-DC-2020-WG1-PO-UKR-TPE-01,Hard,202358,104660
2020-0414,Clay,134770,105332
2020-9410,Hard,111456,104312
2020-0451,Hard,104269,105936
2020-M024,Hard,106421,105379
2020-0337,Hard,105554,105379
2020-M-DC-2020-WG2-PO-ESA-JAM-01,Hard,105656,202120
2020-M-DC-2020-WG2-PO-SYR-ZIM-01,Hard,111761,208518
2020-M024,Hard,200000,105932
2020-9404,Hard,105227,106218
2020-8888,Hard,105138,106401
2020-580,Hard,105683,126774
2020-0496,Hard,200000,106078
2020-M004,Hard,126203,200005
2020-0319,Clay,106043,124116
2020-8996,Clay,106198,106065
2020-520,Clay,105807,127157
2020-M-DC-2020-WG1-PO-BIH-RSA-01,Hard,144750,105806
2020-580,Hard,105676,104871
2020-0414,Clay,104926,104259
2020-9410,Hard,126205,105430
2020-0337,Hard,200514,133430
2020-560,Hard,105062,105226
2020-520,Clay,126094,105916
2020-M024,Hard,133430,105227
2020-7485,Hard,105379,105683
2020-0451,Hard,144895,105815
2020-M004,Hard,106378,200000
2020-M056,Hard,122330,126203
2020-0301,Hard,106065,104919
2020-0414,Clay,105138,105932
2020-7485,Hard,200325,111815
2020-9410,Hard,105357,104269
2020-0337,Hard,105807,104792
2020-M-DC-2020-WG2-PO-ESA-JAM-01,Hard,209080,108763
2020-520,Clay,126774,105777
2020-9404,Hard,104468,105916
2020-8888,Hard,106421,106043
2020-0499,Hard,200175,111442
2020-0496,Hard,133430,105227
2020-M004,Hard,104545,106218
2020-8996,Clay,200221,105413
2020-M024,Hard,105526,200282
2020-7485,Hard,105583,126207
2020-M-DC-2020-WG2-PO-PAR-SRI-01,Clay,209226,209872
2020-9410,Hard,106078,106210
2020-0414,Clay,136440,106415
2020-8996,Clay,205734,105487
2020-9404,Hard,104999,105357
2020-0337,Hard,104925,106432
2020-0337,Hard,104731,110602
2020-M009,Clay,133430,105777
2020-8996,Clay,105643,106099
2020-520,Clay,106043,132283
2020-8888,Hard,105583,144750
2020-0451,Hard,105379,122330
2020-M056,Hard,126094,200000
2020-0496,Hard,126774,200000
2020-M004,Hard,126205,100644
2020-M024,Hard,106432,105332
2020-9408,Clay,106065,105905
2020-M-DC-2020-QLS-M-KAZ-NED-01,Hard,122330,104898
2020-9410,Hard,126207,200175
2020-0414,Clay,126205,104731
2020-580,Hard,104468,104655
2020-6932,Clay,106249,105943
2020-0337,Hard,105577,200000
2020-0352,Hard,104755,126203
2020-7434,Hard,105577,105357
2020-9408,Clay,111513,207518
2020-0451,Hard,105732,106065
2020-M056,Hard,105807,104871
2020-0407,Hard,200000,105807
2020-0496,Hard,105577,128034
2020-M004,Hard,104745,104665
2020-8996,Clay,105952,105155
2020-M024,Hard,106218,111456
2020-520,Clay,106233,200384
2020-M-DC-2020-WG2-PO-GEO-EST-01,Hard,105932,104901
2020-M-DC-2020-QLS-M-AUT-URU-01,Hard,110602,105899
2020-8996,Clay,144642,126535
2020-0414,Clay,126094,105815
2020-8888,Hard,104925,133430
2020-0451,Hard,144895,105683
2020-0375,Hard,104792,105173
2020-9410,Hard,105062,105643
2020-0337,Hard,106421,105359
2020-7434,Hard,206173,105916
2020-M-DC-2020-WG1-PO-BOL-DOM-01,Clay,106198,105497
2020-M-DC-2020-WG2-PO-GEO-EST-01,Hard,144932,206600
2020-520,Clay,206173,100644
2020-9408,Clay,105905,105643
2020-8888,Hard,105676,104745
2020-0451,Hard,105062,104291
2020-M004,Hard,200175,200282
2020-8996,Clay,106329,104919
2020-M024,Hard,126203,144750
2020-9406,Hard,200000,106415
2020-520,Clay,200221,208004
2020-0375,Hard,106296,105777
2020-9410,Hard,200325,207608
2020-8888,Hard,105554,200282
2020-M056,Hard,200000,106109
2020-0301,Hard,200005,133430
2020-560,Hard,111442,105882
2020-9408,Clay,111513,111576
2020-0414,Clay,122330,105077
2020-0337,Hard,126094,105613
2020-520,Clay,104745,200624
2020-M024,Hard,105379,106426
2020-9406,Hard,106043,200000
2020-8888,Hard,106220,104327
2020-M056,Hard,126094,105023
2020-0499,Hard,106415,206909
2020-M004,Hard,126952,106121
2020-0605,Hard,126094,106233
2020-M009,Clay,106043,133430
2020-0414,Clay,200000,132283
2020-9408,Clay,207518,105870
2020-8888,Hard,106401,111815
2020-M056,Hard,105554,122330
2020-9158,Clay,104665,106110
2020-0337,Hard,132283,128034
2020-0337,Hard,206173,134770
2020-M-DC-2020-WG1-PO-NOR-BAR-01,Hard,134770,104656
2020-M-DC-2020-WG2-PO-DEN-PUR-01,Hard,104233,200620
2020-520,Clay,104925,105807
2020-8888,Hard,104731,106426
2020-0496,Hard,122330,105332
2020-M004,Hard,105583,105449
2020-8996,Clay,205734,106426
2020-M024,Hard,111575,122330
2020-9406,Hard,106415,105526
2020-M-DC-2020-WG2-PO-CRC-BUL-01,Hard,200574,209869
2020-9406,Hard,106043,200221
2020-0414,Clay,106426,105453
2020-9408,Clay,111513,106210
2020-8888,Hard,105583,111575
2020-0424,Hard,136440,111790
2020-560,Hard,111581,105311
2020-0319,Clay,144817,200325
2020-0337,Hard,106426,104527
2020-520,Clay,106218,111460
2020-520,Clay,127157,105526
2020-520,Clay,122330,104792
2020-0407,Hard,206173,105676
2020-0319,Clay,105550,106415
2020-M004,Hard,104527,126207
2020-520,Clay,126774,126094
2020-M056,Hard,144750,126205
2020-M056,Hard,126205,104655
2020-M024,Hard,105807,105583
2020-M-DC-2020-WG1-PO-NOR-BAR-01,Hard,126340,105985
2020-9408,Clay,106065,105077
2020-0337,Hard,105554,105777
2020-0319,Clay,111442,105357
2020-0414,Clay,105870,104792
2020-8888,Hard,106223,208364
2020-M056,Hard,105902,105643
2020-0301,Hard,128034,132283
2020-0499,Hard,124187,106415
2020-0337,Hard,106233,126964
2020-0352,Hard,126127,105948
2020-520,Clay,106043,106233
2020-0319,Clay,105643,106228
2020-8888,Hard,111815,126612
2020-0407,Hard,126774,128034
2020-M004,Hard,124079,105430
2020-M024,Hard,104755,200670
2020-M-DC-2020-WG1-PO-TUR-ISR-01,Clay,131951,117356
2020-9408,Clay,105643,104665
2020-0424,Hard,106378,106034
2020-0499,Hard,106415,200005
2020-M024,Hard,126774,104545
2020-0319,Clay,200175,105453
2020-0414,Clay,111575,105526
2020-520,Clay,104745,206173
2020-9406,Hard,100644,106043
2020-0568,Hard,126094,105577
2020-8888,Hard,105138,208364
2020-0451,Hard,105916,126207
2020-M004,Hard,105173,111815
2020-M024,Hard,106421,106218
2020-M-DC-2020-WG1-PO-LBN-THA-01,Clay,133975,106397
2020-M-DC-2020-WG2-PO-INA-KEN-01,Hard,209870,206199
2020-0424,Hard,126952,104424
2020-0499,Hard,200005,126207
2020-M024,Hard,104925,105526
2020-0414,Clay,105583,105173
2020-520,Clay,105583,126149
2020-9408,Clay,105905,106148
2020-0337,Hard,104731,106421
2020-M-DC-2020-WG1-PO-LTU-POR-01,Hard,105155,105827
2020-0891,Hard,125802,105882
2020-0499,Hard,200005,111578
2020-0496,Hard,106078,105676
2020-M004,Hard,105777,106000
2020-M024,Hard,126774,124187
2020-520,Clay,104925,126774
2020-M024,Hard,104918,126207
2020-7485,Hard,144895,144750
2020-0605,Hard,104925,100644
2020-M-DC-2020-QLS-M-GER-BLR-01,Hard,105526,125802
2020-0451,Hard,122330,105173
2020-0301,Hard,104545,106378
2020-0407,Hard,105379,105332
2020-8996,Clay,106099,106075
2020-0414,Clay,104655,126203
2020-520,Clay,126610,105577
2020-9410,Hard,104269,105902
2020-9408,Clay,105077,144895
2020-M-DC-2020-QLS-M-BEL-HUN-01,Clay,105916,105074
2020-M-DC-2020-WG1-PO-UKR-TPE-01,Hard,105011,202358
2020-M-DC-2020-WG2-PO-CRC-BUL-01,Hard,106220,145016
2020-0451,Hard,104269,104665
2020-M056,Hard,111513,200615
2020-M004,Hard,200005,106401
2020-M024,Hard,105916,105613
2020-7485,Hard,126203,124187
2020-520,Clay,104745,106043
2020-M009,Clay,105936,200000
2020-9408,Clay,106065,126205
2020-0407,Hard,200000,105379
2020-9406,Hard,100644,206173
2020-9410,Hard,126205,105882
2020-0414,Clay,126774,105554
2020-M-DC-2020-WG2-PO-DEN-PUR-01,Hard,208029,144687
2020-M-DC-2020-WG2-PO-GUA-TUN-01,Hard,104291,132932
2020-M024,Hard,105526,105676
2020-520,Clay,104745,104925
2020-M056,Hard,126205,105077
2020-M024,Hard,105554,126094
2020-7485,Hard,106293,200005
2020-520,Clay,200384,126125
2020-M004,Hard,126203,105357
2020-8888,Hard,105332,111797
2020-M056,Hard,144750,106426
2020-0424,Hard,106218,106058
2020-M024,Hard,105138,106421
2020-9408,Clay,207518,126504
2020-9406,Hard,104468,133430
2020-520,Clay,104925,144707
2020-M-DC-2020-WG1-PO-NOR-BAR-01,Hard,206716,209868
2020-M-DC-2020-WG2-PO-LAT-EGY-01,Hard,207669,209871
2020-6932,Clay,105948,144895
2020-7434,Hard,206173,200282
2020-8888,Hard,105583,200000
2020-M004,Hard,106378,103852
2020-M024,Hard,105936,106099
2020-9404,Hard,100644,200000
2020-0319,Clay,128034,105311
2020-0352,Hard,100644,200175
2020-M-DC-2020-WG2-PO-GEO-EST-01,Hard,144932,106223
2020-520,Clay,105575,106198
2020-0451,Hard,105936,106378
2020-0407,Hard,104792,105936
2020-0496,Hard,104468,105379
2020-M024,Hard,104925,105683
2020-M009,Clay,104925,134770
2020-0319,Clay,105870,122330
2020-0301,Hard,103852,104926
2020-0496,Hard,104468,208004
2020-M004,Hard,200000,106109
2020-560,Hard,104925,106000
2020-9404,Hard,100644,200221
2020-0319,Clay,144817,104926
2020-9410,Hard,105216,106000
2020-0375,Hard,105577,104755
2020-0407,Hard,104792,104468
2020-M024,Hard,104925,105138
2020-0319,Clay,206173,104259
2020-520,Clay,123755,111815
2020-9410,Hard,111456,122330
2020-9406,Hard,100644,105357
2020-0352,Hard,126094,105430
2020-9406,Hard,200000,106078
2020-8888,Hard,104745,106415
2020-M056,Hard,144750,105807
2020-0496,Hard,106421,206173
2020-M004,Hard,104545,104999
2020-520,Clay,105916,106421
2020-9404,Hard,200000,105138
2020-M024,Hard,105777,200005
2020-0352,Hard,200005,105227
2020-M-DC-2020-WG1-PO-LBN-THA-01,Clay,106397,133979
2020-0301,Hard,105577,105311
2020-0407,Hard,105936,126094
2020-0496,Hard,104468,106421
2020-M024,Hard,105683,105936
2020-0337,Hard,132283,105554
2020-520,Clay,105815,128034
2020-7434,Hard,104468,105413
2020-M-DC-2020-WG1-PO-MEX-FIN-01,Clay,126204,202261
2020-0499,Hard,105992,106000
2020-M004,Hard,100644,105359
2020-M024,Hard,105683,126774
2020-560,Hard,106378,122330
2020-9406,Hard,200221,105449
2020-560,Hard,200282,104755
2020-0319,Clay,124116,105430
2020-9404,Hard,100644,144750
2020-0352,Hard,111442,106432
2020-7485,Hard,106099,105554
2020-8888,Hard,144750,111797
2020-560,Hard,106296,106121
2020-0319,Clay,111513,105077
2020-9410,Hard,104312,106234
2020-0352,Hard,106043,104755
2020-0499,Hard,105683,105649
2020-8996,Clay,126214,103893
2020-560,Hard,104918,106415
2020-9406,Hard,106043,106214
2020-9410,Hard,105430,122078
2020-0319,Clay,109739,110602
2020-M-DC-2020-WG1-PO-LTU-POR-01,Hard,105311,108772
2020-520,Clay,117360,200005
2020-M056,Hard,106109,105526
2020-0301,Hard,200005,106065
2020-M024,Hard,105138,111575
2020-560,Hard,206909,103893
2020-7485,Hard,105453,104665
2020-M009,Clay,134770,126610
2020-0352,Hard,104527,126205
2020-M-DC-2020-QLS-M-AUT-URU-01,Hard,104655,200514
2020-7434,Hard,105173,106078
2020-M-DC-2020-QLS-M-GER-BLR-01,Hard,105526,106078
2020-0499,Hard,126205,123755
2020-8996,Clay,105077,106329
2020-520,Clay,105226,106034
2020-9404,Hard,200000,105430
2020-0337,Hard,126094,106233
2020-0352,Hard,106421,106043
2020-0352,Hard,200221,126127
2020-520,Clay,106210,106281
2020-580,Hard,104745,106198
2020-9158,Clay,106043,105077
2020-0496,Hard,206173,105613
2020-M024,Hard,104545,128034
2020-9406,Hard,200175,111576
2020-0352,Hard,105807,105526
2020-8888,Hard,106415,104655
2020-0407,Hard,122330,106296
2020-0496,Hard,122330,133430
2020-8996,Clay,134770,105643
2020-520,Clay,106043,200175
2020-9404,Hard,105138,128034
2020-0352,Hard,200282,132283
2020-7434,Hard,106099,200000
2020-M-DC-2020-WG2-PO-GUA-TUN-01,Hard,108739,144826
2020-9406,Hard,105173,200615
2020-M009,Clay,106043,104745
2020-8888,Hard,104925,104792
2020-M056,Hard,106109,103565
2020-0301,Hard,106378,200221
2020-M024,Hard,124187,126610
2020-M024,Hard,106043,134770
2020-520,Clay,106426,104259
2020-9410,Hard,111442,111815
2020-8888,Hard,104792,106426
2020-0407,Hard,126094,122330
2020-0496,Hard,126774,122330
2020-8996,Clay,105952,106198
2020-M024,Hard,105683,104918
2020-M009,Clay,126610,105882
2020-9404,Hard,200221,110602
2020-0352,Hard,100644,105173
2020-0352,Hard,106421,104731
2020-7485,Hard,200267,105077
2020-9406,Hard,104468,111442
2020-0891,Hard,106210,125802
2020-0407,Hard,105807,206173
2020-0499,Hard,111815,126203
2020-560,Hard,105948,105359
2020-0352,Hard,104745,103852
2020-M-DC-2020-WG2-PO-MAR-VIE-01,Clay,104467,122533
2020-9404,Hard,144750,105449
2020-9408,Clay,106210,132283
2020-0495,Hard,126774,105554
2020-M024,Hard,200325,200624
2020-M009,Clay,134770,105227
2020-0352,Hard,106218,126610
2020-8888,Hard,104745,105932
2020-0496,Hard,126774,144707
2020-560,Hard,111815,106043
2020-9406,Hard,105732,105815
2020-0352,Hard,106421,200282
2020-M-DC-2020-QLS-M-KAZ-NED-01,Hard,122330,134868
2020-M009,Clay,133430,200005
2020-9404,Hard,100644,104269
2020-520,Clay,104545,200611
2020-8888,Hard,105777,105430
2020-0301,Hard,104545,105815
2020-0301,Hard,200005,134770
2020-0496,Hard,200000,104468
2020-0496,Hard,200000,105732
2020-M004,Hard,106218,126204
2020-0352,Hard,105683,105732
2020-0407,Hard,104792,200000
2020-9408,Clay,106065,126149
2020-9406,Hard,206173,105902
2020-0352,Hard,132283,122330
2020-0605,Hard,106421,100644
2020-7434,Hard,105430,133430
2020-9404,Hard,110602,105332
2020-0495,Hard,104925,111575
2020-9408,Clay,105870,106099
2020-0352,Hard,105683,106218
2020-0352,Hard,105227,144895
2020-9406,Hard,105526,106065
2020-9404,Hard,200000,105967
2020-0301,Hard,105815,105030
2020-560,Hard,106283,105155
2020-M009,Clay,106043,128034
2020-0352,Hard,104527,126094
2020-M-DC-2020-WG2-PO-LAT-EGY-01,Hard,105633,209866
2020-M-DC-2020-WG2-PO-LAT-EGY-01,Hard,105208,105747
2020-0301,Hard,128034,144707
2020-0301,Hard,106329,111815
2020-0407,Hard,104792,105554
2020-M004,Hard,126205,111456
2020-9404,Hard,200221,105227
2020-9408,Clay,104665,106075
2020-0352,Hard,200005,126774
2020-9408,Clay,207518,104655
2020-9406,Hard,106415,106378
2020-520,Clay,206173,105676
2020-8888,Hard,105676,105430
2020-8996,Clay,134770,105077
2020-M024,Hard,124187,111815
2020-M009,Clay,104745,105583
2020-560,Hard,106058,104655
2020-9408,Clay,126205,105413
2020-0495,Hard,104925,104792
2020-9404,Hard,105430,106214
2020-M056,Hard,200000,105902
2020-580,Hard,105807,106075
2020-9158,Clay,105413,105948
2020-0375,Hard,104792,105577
2020-0407,Hard,105554,111575
2020-0352,Hard,103852,105936
2020-9406,Hard,106078,127157
2020-0451,Hard,200175,111442
2020-0407,Hard,105807,105138
2020-M009,Clay,104925,106099
2020-520,Clay,200514,104871
2020-520,Clay,105062,104926
2020-8888,Hard,105777,105554
2020-0407,Hard,105936,105577
2020-0495,Hard,104925,126774
2020-8996,Clay,105952,104655
2020-0352,Hard,106421,100644
2020-0352,Hard,105613,105676
2020-0352,Hard,111442,105643
2020-520,Clay,124079,126846
2020-9406,Hard,105449,105227
2020-8888,Hard,104424,105899
2020-8888,Hard,104327,126612
2020-0301,Hard,105357,111581
2020-0407,Hard,200000,105777
2020-M009,Clay,105936,106065
2020-0352,Hard,106043,200221
2020-520,Clay,104527,104918
2020-7485,Hard,104755,200282
2020-8888,Hard,105554,105430
2020-0891,Hard,106078,126952
2020-0495,Hard,126774,105526
2020-0352,Hard,106432,105916
2020-9406,Hard,200221,106000
2020-9408,Clay,105870,134770
2020-8888,Hard,106043,106432
2020-0407,Hard,105379,126774
2020-560,Hard,105526,124079
2020-M009,Clay,207518,105453
2020-8888,Hard,105583,111797
2020-M056,Hard,105554,106228
2020-8996,Clay,106198,144642
2020-M024,Hard,104925,105575
2020-9408,Clay,144895,126207
2020-0352,Hard,105173,106415
2020-0352,Hard,105807,200384
2020-M-DC-2020-QLS-M-CRO-IND-01,Hard,127339,105432
2020-0495,Hard,105932,105575
2020-M024,Hard,105683,105023
2020-9406,Hard,106214,110602
2020-9410,Hard,126207,144895
2020-M009,Clay,136440,104792
2020-0407,Hard,105577,106421
2020-M024,Hard,105379,126203
2020-0568,Hard,106432,124187
2020-0337,Hard,126094,132283
2020-0407,Hard,105936,134868
2020-8996,Clay,106426,200221
2020-M024,Hard,105936,105916
2020-M024,Hard,105357,105173
2020-0352,Hard,105526,105932
2020-9408,Clay,111513,105583
2020-9410,Hard,105357,105173
2020-9408,Clay,106210,111794
2020-9410,Hard,106078,144750
2020-7485,Hard,103852,126205
2020-8888,Hard,105138,106293
2020-M024,Hard,104731,106378
2020-M009,Clay,126610,105948
2020-M-DC-2020-WG2-PO-INA-KEN-01,Hard,105812,208043
2020-9408,Clay,126504,105882
2020-0337,Hard,132283,104925
2020-0451,Hard,104527,104871
2020-0495,Hard,105554,126094
2020-0352,Hard,105613,106065
